asin,battery,button,cable,call,car,case,charge,charger,color,cover,day,design,device,fit,get,hand,headset,iPhone,issue,life,look,lot,mount,order,phone,place,plug,pocket,power,price,problem,product,protection,protector,purchase,quality,review,screen,side,size,something,sound,thing,time,unit,use,volume,way,work
B006VFFQG6,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,2,0,0,3
B006VGYL0M,0,2,0,0,0,6,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0
B006VMGBW2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,4
B006VP6X4U,0,0,1,0,2,0,8,15,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,5,0,2,0,2,0,1,0,0,0,1,0,1,0,1,2,0,0,2,6,2,0,0,0,9
B006VYODCK,0,2,0,0,0,10,0,0,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,7,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2
B006W1H2EI,0,0,0,0,0,21,0,0,1,2,1,1,1,2,0,0,0,6,0,0,1,0,0,1,14,1,0,0,0,5,0,3,3,0,1,2,2,1,-1,1,1,0,1,6,1,2,-1,-1,6
B006W95VHU,5,0,0,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,3,1,1,0,0,0,14,0,0,0,0,1,2,1,0,0,0,1,0,3,0,0,0,0,1,0,0,1,1,0,1
B006WH1RIO,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
B006WIED5M,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-2,0,0,0,0,0,0,0,2,0,0,0,2,0,-2,0,0,0,0,2,0,0,0,0,2,0
B006WJ1L9W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0
B006WJ6YGW,0,4,0,0,0,38,2,0,0,4,0,3,0,1,0,0,0,0,3,0,8,1,0,1,1,0,0,1,1,2,0,3,9,0,2,0,0,9,0,0,1,0,2,0,0,5,1,1,2
B006WU0HFA,0,0,0,0,0,8,0,0,0,1,0,0,0,-1,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,2,0,0,3,1,3,0,0,-1,0,0,0,0,1,2,0,0,0,1,1
B006WU1IT4,0,1,0,0,0,23,0,0,2,2,1,1,0,1,2,1,0,3,0,0,6,0,0,0,14,1,2,0,0,5,0,5,5,5,0,1,0,3,-1,0,1,0,2,4,0,1,0,0,6
B006X63GQK,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,1,0
B006X74XR0,0,-1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,2,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1
B006YCORR0,1,0,40,0,2,0,24,56,0,0,1,0,1,1,1,2,0,1,4,0,5,1,0,3,42,3,5,0,13,7,1,20,0,1,3,6,1,0,0,2,2,0,3,5,2,8,0,2,23
B006YJBITS,90,7,30,1,14,9,200,40,0,2,9,4,52,3,3,7,1,42,4,4,5,11,0,2,56,2,26,3,113,17,0,23,1,0,0,1,16,0,4,17,4,0,3,45,18,41,0,7,11
B006YLWJ0I,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,-1
B006YNEQDY,0,0,0,0,0,5,0,0,2,0,2,0,0,1,1,1,0,0,0,0,2,0,0,1,6,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,2,0,0,0,0,0
B006YNTJ6I,0,2,1,0,1,10,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2,2,0,1,0,0,2,0,0,0,0,1,0,1,1,0,2,0,1,2
B006YYX9B8,1,0,0,0,0,17,0,0,1,2,0,0,0,4,0,0,0,0,0,0,2,0,0,0,7,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
B006Z1NVFE,0,1,0,2,0,3,2,7,0,1,0,1,4,1,2,1,18,2,4,0,5,1,0,0,4,1,2,0,1,7,1,2,0,0,1,9,0,0,1,1,0,2,1,4,1,10,2,1,3
B006ZD5V46,0,-1,0,0,5,55,2,0,6,2,1,2,1,5,-1,1,0,6,2,0,4,0,15,4,16,2,0,-2,0,4,-1,2,4,1,1,2,5,2,-1,0,3,0,5,7,0,10,1,-2,3
B006ZGP602,0,1,0,0,0,96,0,0,10,4,1,2,2,18,4,3,0,7,3,1,4,0,0,7,80,4,0,13,0,13,2,9,4,1,3,5,1,2,3,3,2,0,0,10,0,16,0,8,11
B006ZRYPS0,0,1,0,0,0,14,0,1,1,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,5,1,1,0,0,2,0,3,0,2,0,1,3,0,1,0,0,0,1,1,0,0,0,1,0
B0070NAFKA,0,-1,0,0,2,7,3,-1,2,0,0,-1,1,-1,0,0,0,2,-2,0,0,0,0,0,6,0,0,0,0,0,-3,1,2,0,0,1,0,1,1,-1,0,0,1,2,0,0,0,0,1
B0070Q99WM,0,1,0,0,0,5,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,7,0,0,0,2,0,0,0,1,3,0,1,0,2,0,0,1,0,1,0,0,0,0,1,1
B0070QML5E,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0
B0071RQUB8,0,1,0,0,0,8,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,4,1,0,3,0,1,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0
B00727AODC,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,-1,8,0,0,1,-1,1,0,0,0,0,0,0,0,1,-1,2,0,0,0,0,-1,1,0,0,-1
B0073BS7JU,0,1,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,1
B0073FE1F0,3,0,4,1,1,3,126,76,2,5,9,2,25,2,7,0,0,40,3,0,5,6,0,3,34,1,32,0,40,21,9,34,2,4,6,10,9,0,5,2,6,0,8,51,6,22,0,5,62
B0073HFFM6,0,0,0,1,0,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,8,0,0,0,0,3,0,3,2,1,0,0,3,1,0,0,1,0,0,3,0,0,0,1,0
B007425OQC,1,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,5,0,0,0,3,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,2
B00746TQVM,36,0,0,1,1,3,1,1,0,3,9,0,0,0,0,0,0,0,0,9,-1,1,0,0,6,1,0,0,-1,0,1,3,0,0,0,1,0,0,0,1,0,0,1,2,0,4,0,2,1
B0074R14TI,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,6,1,0,1,0,0,1,15,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,2,0,0,1,0,4,1,0,6
B0074WJGUC,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,1,0,1,0,2,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0
B00756MYLU,0,1,0,0,0,14,0,0,3,0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,9,0,0,0,0,1,-1,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
B00757V4EM,1,0,0,0,0,21,1,0,0,0,1,1,0,2,0,2,0,0,1,0,3,1,0,1,19,2,0,0,0,6,2,5,6,0,1,2,2,3,1,0,1,0,0,1,0,2,0,0,4
B0075DIAO8,0,1,0,0,0,4,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0
B007650ZNY,0,2,0,1,20,4,0,0,1,2,0,0,1,5,0,2,0,2,0,0,1,0,0,1,28,3,0,0,3,1,2,2,0,0,1,1,0,0,0,1,1,0,4,2,0,6,0,2,4
B007652FLY,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
B0076E3EWE,0,0,0,0,0,0,0,0,0,-1,2,0,-4,-1,1,-1,0,0,1,0,0,1,0,0,4,2,0,0,0,1,0,7,4,12,1,1,1,13,0,0,0,0,2,4,0,2,0,0,1
B0076MFGHW,0,0,0,0,0,4,1,0,1,-1,0,0,0,0,0,-1,0,0,1,0,2,0,0,1,1,0,0,-1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
B0076MFMTE,0,0,0,0,0,27,1,0,2,3,2,0,0,6,2,1,0,1,0,0,3,2,0,2,20,0,0,1,0,1,0,10,0,0,0,2,0,0,0,1,0,0,2,3,0,8,0,1,1
B0076S4ZG4,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
B00771CRYC,2,1,0,0,0,0,1,0,0,0,1,0,2,0,1,3,0,0,0,2,0,0,0,2,19,0,0,1,0,4,0,2,0,0,0,0,1,2,0,0,0,1,0,0,0,2,2,0,0
B0077PCGP8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,-1,1,0,0
B0077U4XBI,0,0,0,0,0,13,0,0,7,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,0,1,4,0,0,0,0,2
B007A669QG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,-1,0,0,0,0,1,0,0,-1,0,0,1
B007A8IXD6,0,6,1,0,0,57,0,0,6,2,0,2,0,1,0,1,0,10,2,1,5,1,0,3,26,0,2,5,1,5,0,4,7,2,0,4,3,2,1,1,2,0,2,5,0,5,1,1,2
B007A8IXI6,0,2,0,0,0,47,0,0,1,3,0,3,2,1,0,0,0,5,0,0,9,1,0,1,25,3,0,2,0,5,2,4,10,2,1,1,3,5,4,0,0,0,4,2,0,4,3,4,1
B007AJZ7EI,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,3,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0
B007AMR8TW,-1,15,0,0,0,0,0,0,1,2,0,0,1,1,1,0,0,5,0,0,5,0,0,4,8,0,0,-1,0,3,0,0,0,0,0,0,0,-1,0,0,1,0,-2,3,0,1,0,1,2
B007BDP0DQ,0,4,0,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,18,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,2,0,1,1,0,3,1,4,0
B007C8BBWE,0,0,0,0,0,5,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,2,0,1,0,2,0
B007C8XRJY,104,-2,1,-1,2,12,22,4,0,11,20,2,0,7,5,1,0,0,5,23,1,4,0,-1,56,4,0,-1,4,5,6,5,0,0,5,2,4,1,0,4,0,0,2,20,1,19,1,6,10
B007CGFAPK,0,0,0,0,0,27,4,1,0,2,0,1,0,4,0,2,0,0,0,1,6,1,0,1,1,0,2,0,0,6,1,6,5,1,1,0,0,1,-1,0,0,0,4,4,0,1,0,1,0
B007CJE1VQ,0,0,0,0,2,25,0,0,1,6,2,1,1,5,0,3,0,0,0,0,6,3,0,0,35,1,0,0,0,3,0,8,7,0,2,1,0,1,2,1,2,0,1,4,0,3,3,1,5
B007CTO4R2,0,0,0,0,0,11,0,0,1,2,0,1,0,1,1,1,0,1,0,0,4,0,0,1,7,1,0,0,0,2,0,3,0,1,2,2,0,1,1,0,1,0,0,1,0,1,0,0,1
B007D1W098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
B007DCQ33G,0,0,0,0,0,3,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
B007DLU6QW,0,0,0,0,0,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,3,0,0,0,7,0,0,0,1,4,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
B007DND84M,3,0,0,1,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,2,1
B007E6CO6Q,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,-1,-1,0,1,1,0,0,0,0,0
B007EZ2PU2,47,0,0,0,0,3,9,1,0,7,11,0,0,1,0,2,0,0,0,6,2,2,0,1,26,1,2,0,2,1,2,1,0,0,1,0,0,0,1,0,0,0,0,6,0,8,0,3,2
B007F4Y1H2,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
B007FHX9OK,13,55,9,6,187,130,15,11,2,12,17,23,51,52,35,53,1,72,17,4,34,14,324,21,543,98,15,1,21,30,35,145,0,-1,22,32,34,15,76,17,22,3,97,63,23,138,4,54,171
B007FIGR0M,0,0,0,0,0,1,0,0,0,7,2,0,0,2,2,1,0,0,0,1,2,1,0,5,8,2,0,4,0,7,4,12,2,14,0,3,1,22,0,0,2,0,3,2,0,13,0,2,5
B007G2HIC8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
B007GNNH3Q,0,0,0,0,1,2,0,0,0,0,0,1,5,3,0,0,0,0,0,0,2,0,0,1,10,3,0,0,0,0,0,2,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,1
B007H933J2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
B007IJ7T50,0,7,0,0,0,25,2,0,0,12,1,0,0,3,1,3,0,1,0,0,2,1,2,0,29,0,0,0,2,1,1,2,2,2,0,0,0,4,2,2,0,0,2,1,1,3,0,2,5
B007J7IKVI,0,0,0,1,0,15,0,0,3,4,0,0,0,1,1,1,0,2,0,0,5,1,0,3,10,0,0,0,0,4,1,5,0,1,0,3,0,2,1,0,0,0,1,4,0,1,0,0,0
B007JNZFTM,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,3,0,3,1,1,0,6,0,0,0,0,0,0,0,0,0,0,1
B007JP26QA,0,2,0,0,0,2,1,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B007JPSEP2,2,0,0,0,11,0,12,7,0,0,0,0,0,0,0,0,0,1,3,2,0,1,1,0,8,0,4,0,6,1,0,2,0,0,1,0,0,1,0,0,0,0,1,5,0,5,0,2,8
B007JPSOZM,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
B007JWWKMI,1,0,1,0,0,27,0,0,0,0,0,2,0,4,2,1,1,1,1,0,3,0,0,2,48,3,0,2,1,4,1,7,1,3,2,1,3,9,3,4,4,0,4,2,0,11,-1,6,7
B007K0G3S6,0,6,0,0,0,22,0,0,0,2,0,1,0,2,1,0,0,0,1,0,0,0,0,0,8,1,0,0,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0
B007K3TIBW,0,0,0,0,0,8,0,0,4,0,1,2,0,0,0,-1,0,0,0,0,3,1,0,0,7,0,0,0,0,2,0,2,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1
B007K90DM4,0,0,0,0,0,0,-1,0,0,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B007KLCQP4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,0,0,3,0,3,1,0,1,0,1,2,0,0,0,0,0,0,1,1,0,3,0,0,0
B007KOAX9C,35,0,0,1,0,3,0,2,2,2,10,0,2,4,0,0,0,0,0,0,0,-1,0,0,6,6,0,1,1,0,1,2,0,0,0,-1,5,1,0,3,0,0,3,6,1,11,0,0,7
B007KWH55O,0,0,0,2,0,20,0,0,0,0,0,0,2,4,0,0,0,5,0,0,2,2,0,3,23,3,0,0,0,4,1,9,1,1,3,0,1,1,7,0,0,0,0,6,0,11,0,2,10
B007KZQNOA,0,4,0,0,0,38,0,0,2,5,0,3,0,2,2,2,0,0,0,0,1,0,0,0,27,4,0,0,2,1,0,1,5,0,8,1,2,0,1,0,2,0,1,1,0,1,5,0,1
B007L71GPS,1,0,0,0,2,24,1,0,0,2,0,0,0,0,1,1,0,0,1,0,2,2,0,-1,14,0,0,1,0,0,1,1,3,-2,1,1,1,4,-1,0,1,0,2,3,1,5,0,3,1
B007M4FG3S,0,0,0,0,0,6,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,1,0,2,10,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0
B007M6YOHA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
B007M82R7W,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,3
B007MC6WGK,19,11,5,9,2,1,4,1,1,1,3,4,13,13,7,4,45,14,3,18,2,5,0,2,35,7,8,4,4,5,12,9,0,0,3,32,5,0,3,8,10,45,9,21,4,27,27,11,28
B007MCNANI,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,0,1,6,3,0,0,0,1,0,4,0,0,1,0,0,1,0,0,1,0,2,1,0,6,0,0,13
B007MHTVX6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,-1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
B007MLHS2S,3,0,0,0,0,0,8,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,7,0,0,1
B007MPKDQ2,13,0,0,0,0,0,7,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,3,2,1,0,0,1,1,-1,0,0,0,0,0,1,0,0,0,0,-1,2
B007MQTLS2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,8,0,0,0,2,0,3,1,0,1,0,1,1,0,1,0,0,3
B007N07ILO,0,0,0,0,0,2,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
B007N109BY,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,6
B007N9NJ0Y,-1,-2,0,0,1,12,-1,1,8,3,0,0,0,2,-1,1,0,0,1,0,4,0,0,2,9,-1,1,1,0,2,0,2,5,0,2,0,1,0,0,0,0,0,0,1,0,3,0,0,2
B007NFJN0I,1,0,0,0,0,3,0,0,0,0,1,0,0,1,3,1,0,5,0,0,0,0,3,0,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,1,0,6,0,1,4
B007NMD7WG,0,0,0,0,0,1,0,0,0,4,0,0,0,3,3,3,0,0,0,0,6,0,0,2,27,2,0,0,0,9,1,6,3,6,1,0,0,18,0,-1,3,0,0,1,0,5,0,2,6
B007NSRUAU,0,0,0,0,0,3,2,0,0,1,0,2,0,3,1,-1,0,0,0,0,0,0,0,1,1,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,3,0,0,3
B007NTYQ1A,39,0,3,0,0,0,8,0,0,1,5,0,0,0,2,1,0,6,0,1,1,0,0,0,14,1,0,0,0,2,1,-1,0,0,1,0,0,0,2,0,0,0,2,3,0,0,0,1,4
B007O0P82E,0,2,0,0,0,16,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,1,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,1
B007O5DD6C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B007OBVFRU,0,0,0,0,0,32,0,0,6,1,0,1,0,1,0,1,0,1,1,0,8,0,0,12,14,3,0,0,0,6,0,3,1,0,2,0,1,1,1,0,1,0,0,6,0,4,0,2,0
B007ODPCD6,0,2,0,0,0,1,0,0,-1,4,0,1,0,0,0,0,0,5,0,0,4,0,0,1,5,1,0,0,0,2,0,2,1,1,1,1,0,0,0,0,0,0,1,-1,0,3,1,-1,0
B007OSGDCK,0,3,0,0,0,18,0,1,3,1,0,1,1,1,2,0,0,0,0,0,1,2,0,2,9,0,0,2,2,0,0,5,3,0,1,1,0,1,0,1,0,0,2,1,0,2,1,2,0
B007OT1G8U,10,0,0,0,1,2,2,1,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
B007OVHW2M,4,0,0,2,0,0,1,0,1,0,0,0,2,0,1,2,0,0,2,1,2,0,0,1,34,2,0,1,2,1,0,0,0,0,2,0,0,7,0,2,0,1,1,1,0,3,0,3,4
B007OX26L2,2,10,2,0,0,78,5,0,1,5,3,4,7,1,5,0,0,0,0,4,6,2,0,0,1,5,0,0,0,3,3,9,5,1,1,1,4,3,1,5,3,0,5,8,1,29,0,8,6
B007P7JF52,3,1,0,0,0,1,0,0,1,0,2,0,1,0,2,0,0,0,0,3,6,1,0,1,22,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,2,0,3,0,0,2
B007PACK6A,-1,1,1,1,5,0,-1,1,0,0,0,0,0,0,2,1,1,0,-1,1,1,1,1,0,3,1,0,0,1,1,1,2,0,0,0,0,1,0,1,0,1,1,3,0,1,3,0,0,5
B007PCU95C,0,0,0,0,0,0,0,0,5,0,1,0,0,0,-2,0,0,1,0,0,1,1,0,3,3,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2
B007PEWEIU,1,0,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,0,0,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
B007PFYWLQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2
B007PKF02G,0,0,0,0,0,6,0,0,4,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1
B007PTQI1Y,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0
B007PY5MO8,0,0,0,0,0,7,0,0,7,0,0,0,2,0,2,0,0,1,0,0,3,0,0,2,10,2,1,2,0,0,1,2,0,0,1,1,1,0,2,0,0,0,1,1,0,1,0,4,0
B007PYW7AU,54,0,0,1,0,4,23,10,0,0,14,0,0,-1,1,0,1,0,-1,8,2,3,0,1,40,1,2,0,0,6,1,4,0,0,3,0,1,1,0,1,0,0,0,9,0,8,0,4,8
B007PZMD7G,148,0,0,2,2,4,52,31,0,1,16,2,1,2,5,0,0,0,2,15,5,7,0,8,71,0,2,1,3,18,3,16,0,0,7,3,6,2,-1,6,3,0,5,24,2,28,0,5,25
B007Q4DDCA,5,0,0,0,0,0,4,0,1,0,3,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,3
B007Q4Z1NE,7,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-1,1,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,1,0,0,4
B007QBUC9K,1,1,0,-1,1,64,0,0,0,3,2,1,3,16,3,0,0,1,2,0,4,0,0,5,51,0,0,3,-1,8,0,6,2,0,2,7,0,2,4,2,3,0,2,3,0,15,-1,2,6
B007R28B50,0,1,0,0,0,7,0,0,33,4,0,1,6,0,3,17,0,11,1,1,6,7,0,17,16,2,0,11,0,38,8,15,0,4,7,14,21,19,0,7,3,0,2,14,0,31,0,5,41
B007R6ITYE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-5,0,0,0,0,0,1,-10,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-2,3
B007R7I2R2,0,1,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,2,0,4,11,1,0,0,1,0,0,2,2,2,2,0,0,3,1,0,0,0,0,2,0,0,1,1,0
B007RMV7Z6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,3,0,2,0,0,1,2,0,0,0,0,0,0,1,2,1,3,0,1,4
